Date;Last trade price;Max;Min;Avg. Price;%chg.;Volume;Turnover in BEST in denars;Total turnover in denars
08.11.2024;773.00;;;773.00;0.00;0;0;0
07.11.2024;773.00;;;773.00;0.00;0;0;0
